Date,ALRS,CHMF,GAZP,GMKN,IRAO,LKOH,MGNT,MOEX,MTSS,NLMK,NVTK,PHOR,PLZL,ROSN,SBER,SNGSP,TATN,TCSG,VTBR,YDEX,IMOEX,IMOEX_DIV,IMOEX_BNDS
2021-10-08,138.48,1584.2,366.17,227.66,4.9725,7220.0,6300.0,174.9,328.9,221.9,1906.4,5737.0,12381.0,631.0,373.01,40.395,571.0,7155.0,272.975,5701.6,4241.4,7446.18,128.47
2021-10-11,142.35,1595.6,369.81,226.44,4.9915,7264.0,6350.0,176.54,319.0,221.64,1905.0,5701.0,12219.0,641.55,387.6,40.19,565.0,7206.0,280.95,5622.2,4278.48,7526.53,128.48
2021-10-12,143.62,1591.4,364.1,225.28,4.979,7306.0,6475.5,182.82,318.05,219.04,1897.6,5589.0,12711.0,638.65,377.79,40.315,574.4,7331.4,276.95,5549.0,4262.32,7498.27,128.47
2021-10-13,139.6,1586.6,362.77,227.18,4.9545,7252.0,6401.0,181.36,317.15,214.56,1907.0,5542.0,13244.0,632.85,378.8,39.975,567.9,7610.4,275.55,5553.8,4242.86,7463.31,128.47
2021-10-14,138.2,1595.6,367.0,229.28,5.1195,7215.0,6358.0,181.42,319.55,215.7,1898.2,5735.0,13688.0,640.45,376.09,39.79,564.2,7767.6,276.85,5518.0,4262.72,7490.06,128.4
2021-10-15,137.95,1567.6,367.76,231.08,5.0485,7306.5,6270.5,185.72,318.8,211.56,1905.6,5932.0,13363.5,645.45,371.82,39.79,570.5,7820.2,278.0,5427.2,4257.57,7494.79,128.47
2021-10-18,128.58,1639.6,363.5,231.2,5.0455,7319.0,6270.0,184.09,319.4,219.24,1897.0,6016.0,13453.5,639.25,364.6,39.235,569.1,7724.0,278.825,5488.8,4247.23,7477.62,128.44
2021-10-19,132.76,1652.2,368.83,236.72,5.037,7373.0,6361.0,180.44,319.1,222.22,1892.2,6019.0,13879.0,643.0,373.18,39.985,573.0,7805.0,287.0,5480.0,4275.06,7526.78,128.4
2021-10-20,131.4,1627.8,369.97,235.3,5.078,7439.0,6307.5,173.5,319.25,220.7,1893.6,5887.0,13850.0,643.7,370.16,39.55,580.7,7824.4,283.05,5420.2,4287.21,7546.6,128.34
2021-10-21,130.99,1628.0,363.37,232.1,4.971,7232.0,6158.0,170.68,316.85,225.92,1856.0,5871.0,14013.5,633.3,364.6,39.3,562.9,7853.0,275.8,5390.0,4216.45,7425.34,128.31
2021-10-22,127.6,1621.0,358.12,228.64,4.958,7200.0,6315.5,171.0,316.25,225.48,1836.6,5702.0,14261.0,634.5,364.37,38.715,562.5,7660.0,272.0,5325.8,4203.07,7387.2,128.23
2021-10-25,128.2,1632.2,364.84,230.24,4.987,7441.5,6465.0,174.23,316.25,228.84,1856.4,5853.0,14070.0,655.05,369.99,38.6,570.2,7600.0,280.85,5383.0,4247.82,7489.32,127.95
2021-10-26,130.78,1633.4,364.82,226.88,4.939,7440.5,6570.5,173.43,313.95,231.1,1829.6,5798.0,13662.0,650.8,372.16,38.565,562.2,7310.2,279.85,5309.6,4242.56,7455.68,127.68
2021-10-27,129.82,1630.0,362.17,222.5,4.884,7323.5,6668.0,173.69,312.9,228.82,1806.8,5702.0,14149.5,638.4,371.36,38.835,546.0,7268.0,275.3,5573.8,4229.68,7444.52,127.45
2021-10-28,129.54,1619.4,353.21,223.62,4.849,7288.5,6635.0,175.52,312.2,225.68,1801.0,5762.0,14090.0,641.25,365.36,38.565,548.7,7396.8,268.825,5823.0,4183.25,7374.34,127.31
2021-10-29,125.21,1614.2,350.18,221.7,4.776,7272.5,6472.0,173.35,311.35,223.6,1804.8,5602.0,13985.5,636.1,356.14,38.57,540.0,7310.0,263.65,5879.2,4144.36,7304.53,127.31
2021-11-01,130.43,1662.4,359.1,223.96,4.825,7293.0,6536.0,174.82,312.85,227.68,1844.0,5658.0,14150.0,641.9,370.96,38.65,552.4,7790.8,267.7,5890.0,4222.54,7430.36,127.26
2021-11-02,132.0,1647.4,352.48,221.34,4.7285,7214.0,6656.0,173.17,313.35,225.0,1806.0,5662.0,14090.5,630.2,370.7,38.495,545.2,7867.0,264.1,5942.4,4210.07,7405.79,127.13
2021-11-03,130.59,1651.0,353.02,220.38,4.771,7175.0,6712.0,173.9,313.6,224.7,1796.6,5619.0,14066.5,619.75,370.13,38.35,538.2,7852.8,264.425,6027.0,4178.31,7365.91,127.21
2021-11-05,128.4,1632.2,350.6,216.64,4.7425,7199.0,6793.5,172.97,313.2,221.62,1781.8,5820.0,14498.5,626.25,360.21,38.18,543.0,8025.0,264.075,6120.0,4174.38,7348.12,127.46
2021-11-08,132.4,1665.8,351.47,218.72,4.731,7208.5,6859.5,172.9,313.55,223.22,1788.8,5816.0,14858.0,631.7,358.39,38.515,553.4,8345.0,261.85,6161.0,4214.68,7424.7,127.21
2021-11-09,130.68,1674.6,349.46,221.88,4.812,7188.0,6729.5,172.9,316.05,227.1,1777.2,5915.0,14800.0,636.4,357.44,38.405,545.0,7983.6,257.6,5990.4,4189.79,7370.24,127.16
2021-11-10,131.09,1641.0,345.8,216.94,4.7105,7137.5,6594.0,170.16,316.2,221.76,1756.2,5790.0,15117.0,629.8,348.65,38.15,542.3,7654.2,250.125,5857.8,4170.81,7344.08,127.12
2021-11-11,134.03,1666.0,347.44,220.5,4.7795,7094.5,6779.0,171.11,316.45,224.7,1790.0,5810.0,15785.0,634.5,356.24,39.895,546.1,7508.0,256.25,5966.6,4188.06,7373.79,127.2
2021-11-12,131.29,1676.4,333.6,221.0,4.7385,6878.0,6568.5,169.64,317.75,220.98,1780.2,5685.0,15972.0,619.2,347.59,40.53,535.1,7334.0,251.45,5970.2,4123.98,7254.65,127.11
2021-11-15,130.89,1667.4,340.3,223.58,4.748,6918.5,6499.5,171.69,316.8,221.28,1785.0,5797.0,15750.0,621.55,344.39,40.025,533.2,7422.6,259.45,5928.4,4134.24,7278.38,127.25
2021-11-16,132.25,1669.4,336.79,226.26,4.736,6946.5,6551.0,169.26,317.5,222.5,1771.8,5795.0,15776.5,621.35,337.91,39.93,536.0,7395.6,255.2,5936.4,4118.63,7251.77,127.17
2021-11-17,132.25,1671.4,349.98,225.32,4.701,6884.5,6405.0,168.49,312.5,223.3,1759.8,5821.0,15780.0,619.5,339.89,39.295,529.6,7242.2,257.825,5931.6,4145.79,7302.81,127.1
2021-11-18,134.5,1695.0,345.56,222.92,4.599,6840.0,5945.5,165.35,312.8,224.68,1714.8,5798.0,15804.5,614.1,336.93,38.995,519.9,7382.0,262.75,5993.8,4093.43,7205.7,127.08
2021-11-19,130.43,1673.8,337.62,221.44,4.492,6709.0,6014.0,161.8,310.1,222.56,1624.0,5746.0,15798.5,590.5,327.56,39.05,500.3,7094.4,252.475,5968.8,4020.07,7069.5,126.86
2021-11-22,124.78,1663.6,319.2,218.5,4.375,6575.5,5789.5,154.35,305.2,219.2,1575.8,5539.0,14904.0,581.0,309.15,38.695,489.0,6615.8,242.025,5450.0,3882.91,6816.57,126.32
2021-11-23,131.0,1667.8,341.77,224.0,4.425,6829.5,5917.0,159.45,307.45,222.8,1665.2,5732.0,14751.0,601.95,326.84,38.3,497.5,7048.0,249.375,5571.0,3959.85,6970.69,126.1
2021-11-24,127.0,1655.2,338.3,221.82,4.5575,6814.5,5875.0,154.25,305.5,222.68,1668.0,5840.0,14280.5,597.3,321.22,38.48,498.4,6888.0,246.75,5542.2,3953.44,6953.49,126.02
2021-11-25,125.25,1656.2,337.55,221.28,4.537,6661.5,6056.0,156.33,306.05,223.3,1632.0,5820.0,14372.0,590.9,317.29,38.32,489.6,7262.0,243.95,5552.8,3950.11,6948.67,126.12
2021-11-26,120.58,1592.4,326.0,215.6,4.3025,6374.0,5775.5,150.05,299.05,217.34,1611.2,5630.0,14194.5,555.15,304.42,37.965,461.3,6811.0,232.9,5380.0,3818.75,6707.81,125.97
2021-11-29,124.99,1621.2,339.2,216.86,4.35,6616.0,5898.5,152.07,296.5,220.1,1633.6,5647.0,13977.0,573.25,316.57,37.855,470.6,6938.2,236.875,5407.0,3883.51,6828.48,126.1
2021-11-30,128.44,1564.6,334.24,215.38,4.2915,6513.0,5733.0,151.15,293.75,217.08,1627.6,5670.0,14170.0,566.1,315.0,37.525,473.3,7114.0,235.975,5359.4,3879.35,6847.93,126.22
2021-12-01,128.83,1563.0,345.21,219.52,4.386,6576.5,5768.0,157.21,296.45,216.22,1678.8,5513.0,13960.0,569.95,324.4,37.72,477.9,7358.0,237.9,5330.8,3954.8,6968.85,126.35
2021-12-02,130.13,1587.4,350.3,221.1,4.485,6732.0,5789.0,161.0,297.85,218.34,1721.8,5574.0,13776.0,582.0,326.8,38.12,503.6,7222.0,244.65,5255.0,3942.99,6948.17,126.35
2021-12-03,127.73,1570.2,345.99,218.26,4.4375,6639.5,5715.5,157.8,295.1,219.4,1715.0,5537.0,13975.5,576.55,320.66,38.12,495.9,7307.6,243.05,5100.6,3915.63,6887.48,126.41
2021-12-06,125.44,1556.0,338.94,218.86,4.378,6650.0,5650.0,156.7,293.85,206.9,1662.2,5519.0,13738.0,575.55,307.5,38.16,492.1,6679.0,240.05,5068.0,3820.22,6711.25,126.36
2021-12-07,127.94,1603.4,344.96,219.2,4.408,6720.5,5841.5,160.24,291.45,208.36,1717.8,5611.0,13719.0,589.55,309.79,38.54,501.1,6563.0,241.9,4992.0,3866.92,6822.4,126.39
2021-12-08,126.15,1595.6,340.5,218.88,4.38,6574.5,5765.0,156.5,290.1,207.8,1684.2,5551.0,13555.0,574.95,296.95,38.135,496.5,6245.4,236.275,4932.2,3777.92,6646.98,126.26
2021-12-09,126.87,1589.8,336.6,220.06,4.4135,6619.0,5908.0,154.22,288.45,211.18,1689.0,5640.0,13150.5,578.35,300.4,38.25,493.9,6322.4,234.575,4853.6,3811.77,6716.87,126.25
2021-12-10,122.62,1595.6,332.0,218.88,4.3715,6619.5,5822.5,152.53,287.05,212.2,1676.6,5595.0,12943.0,572.1,297.44,38.055,484.5,6310.2,229.675,4664.0,3761.96,6623.41,126.12
2021-12-13,114.3,1482.8,307.26,208.5,4.2095,6376.0,5637.0,148.15,277.45,204.1,1590.6,5506.0,12618.0,539.15,280.64,37.19,455.6,5919.8,214.65,4560.0,3620.69,6378.15,126.12
2021-12-14,118.04,1466.2,319.35,209.58,4.3,6592.0,5670.0,148.06,276.25,199.8,1609.6,5595.0,12393.5,550.85,284.9,37.0,464.8,5970.0,222.2,4586.4,3619.15,6380.05,125.88
2021-12-15,118.35,1452.2,324.09,212.96,4.3395,6595.0,5700.0,147.0,279.85,202.78,1637.8,5760.0,12545.5,561.1,286.65,38.36,479.3,6140.2,223.975,4511.6,3624.11,6384.33,125.94
2021-12-16,116.62,1507.0,328.39,213.1,4.297,6729.0,5752.0,147.75,286.95,209.5,1653.0,5895.0,12850.0,573.0,295.89,38.235,483.1,6112.6,231.2,4609.6,3747.49,6613.36,126.06
2021-12-17,114.77,1502.8,327.3,217.38,4.253,6670.0,5674.5,147.48,289.4,210.7,1666.2,5682.0,13482.5,573.2,294.9,38.56,487.6,6119.0,234.525,4630.2,3721.85,6567.89,126.31
2021-12-20,114.02,1512.0,325.9,216.44,4.1125,6328.5,5533.5,145.72,290.4,214.8,1683.6,5580.0,13232.0,567.55,288.4,38.425,481.4,6006.2,231.825,4474.8,3665.54,6506.53,126.79
2021-12-21,113.54,1545.4,339.88,216.62,4.156,6348.5,5521.5,145.3,290.05,212.3,1683.2,5527.0,13004.5,575.0,291.7,38.06,484.2,6105.0,236.7,4578.8,3692.99,6549.04,127.03
2021-12-22,113.48,1561.0,345.55,218.34,4.186,6349.5,5551.0,146.7,291.25,210.84,1710.2,5516.0,13026.0,579.7,294.0,38.005,489.0,5960.0,237.875,4488.4,3748.89,6644.32,127.25
2021-12-23,113.7,1561.0,339.81,218.72,4.175,6304.5,5538.5,149.19,290.55,211.18,1655.8,5519.0,12925.5,579.1,292.8,37.98,483.9,5972.8,236.0,4410.6,3698.82,6570.38,127.41
2021-12-24,115.3,1578.0,338.79,218.24,4.159,6313.5,5592.5,149.53,290.7,212.4,1652.6,5619.0,13010.0,572.05,293.89,38.005,482.0,5991.8,235.45,4424.8,3698.59,6567.05,127.71
2021-12-27,116.55,1588.6,343.97,225.28,4.2145,6397.5,5665.5,151.7,293.95,214.6,1697.6,5767.0,13046.0,582.0,295.68,38.41,490.4,6013.2,238.65,4467.8,3737.21,6634.29,128.04
2021-12-28,119.98,1587.6,343.23,226.42,4.235,6478.0,5658.0,151.42,295.6,215.76,1700.0,5798.0,12960.5,596.2,295.0,38.15,496.4,6099.0,241.975,4482.0,3771.78,6699.79,128.2
2021-12-29,121.25,1570.4,340.33,226.28,4.231,6516.0,5446.0,152.57,296.4,215.02,1716.8,5866.0,12793.0,592.0,293.51,38.34,495.0,5960.8,242.15,4418.8,3739.19,6641.2,128.46
2021-12-30,122.34,1604.2,342.39,229.0,4.26,6573.0,5444.0,153.22,298.9,217.04,1719.4,5863.0,13087.0,599.0,293.49,38.57,502.0,6118.0,240.975,4569.4,3781.73,6723.2,128.59
2022-01-03,123.27,1619.8,353.73,233.78,4.385,6683.0,5509.5,156.46,304.65,218.68,1774.4,5936.0,12964.5,610.95,305.47,38.87,515.4,6364.4,247.25,4515.2,3855.65,6839.02,129.11
2022-01-04,123.82,1603.4,352.55,233.14,4.4135,6728.0,5565.0,155.95,304.95,218.4,1788.6,5910.0,12996.0,613.5,304.24,39.715,515.4,6264.6,248.5,4479.8,3870.71,6876.28,129.36
2022-01-05,117.71,1575.2,335.0,230.1,4.234,6522.0,5399.0,148.24,298.3,213.62,1707.8,5697.0,12551.5,590.3,287.01,39.075,492.6,5805.0,236.8,4275.0,3807.97,6772.54,129.5
2022-01-06,119.33,1584.0,346.13,232.8,4.2475,6699.0,5535.0,149.02,299.2,213.82,1749.0,5735.0,12315.0,601.6,293.92,38.9,496.4,5801.6,242.225,4226.6,3751.88,6665.48,129.32
2022-01-10,117.48,1554.6,344.0,235.08,4.294,6775.0,5473.0,145.3,295.85,212.32,1758.6,5761.0,12251.5,602.0,291.69,38.955,499.8,5830.0,244.75,4196.4,3737.97,6639.53,129.11
2022-01-11,121.71,1572.4,343.74,237.34,4.3895,6816.0,5505.5,150.03,296.2,217.28,1779.8,5811.0,12381.0,613.6,291.88,39.0,508.2,5945.0,251.3,4338.2,3792.34,6722.3,128.71
2022-01-12,120.11,1591.2,347.43,240.4,4.3795,6960.0,5623.0,151.38,296.45,220.58,1807.4,5824.0,12386.0,627.7,290.4,38.91,511.2,6192.8,250.55,4393.2,3826.43,6803.43,128.53
2022-01-13,118.48,1570.4,337.6,228.36,4.294,6665.0,5330.0,147.65,291.65,219.02,1744.2,5797.0,12233.0,603.3,272.5,38.47,496.3,5832.8,235.375,4168.0,3668.43,6552.11,128.07
2022-01-14,118.61,1551.8,335.76,226.48,4.296,6659.0,5235.5,144.27,289.65,214.0,1726.0,5771.0,11929.0,605.5,261.0,38.59,498.1,5509.8,232.05,3938.6,3598.46,6413.48,127.26
2022-01-17,117.15,1514.8,327.81,218.2,4.2065,6516.0,5185.5,139.32,281.7,211.5,1641.8,5825.0,11607.0,592.55,257.78,38.34,495.7,5295.0,232.5,4075.6,3568.23,6348.17,127.3
2022-01-18,108.33,1460.4,301.11,206.94,4.007,6250.0,4973.0,132.0,272.95,205.7,1579.6,5679.0,11439.0,544.8,234.7,37.295,474.0,4720.0,218.175,3769.0,3331.59,5935.56,126.58
2022-01-19,109.41,1480.6,318.36,220.24,4.1515,6494.0,5040.0,138.64,274.8,210.22,1593.6,5725.0,11949.5,566.9,244.86,37.465,490.7,4650.0,226.375,3701.8,3439.35,6127.91,126.45
2022-01-20,110.84,1482.8,310.42,223.0,4.129,6430.0,4991.0,144.0,274.4,209.76,1588.4,5652.0,11930.0,561.7,254.61,37.495,478.8,4822.8,227.075,3669.2,3515.11,6269.12,126.53
2022-01-21,107.0,1480.0,311.6,221.0,4.0425,6420.0,5046.5,145.98,273.45,206.88,1592.8,5399.0,12310.0,564.8,246.9,37.145,474.2,4828.0,219.675,3490.0,3440.13,6132.82,126.39
2022-01-24,102.63,1416.0,294.59,212.5,3.85,6293.0,4823.5,143.33,272.95,196.44,1538.0,5330.0,12274.0,546.9,236.97,36.375,459.2,4600.0,205.9,3345.0,3236.19,5769.1,125.94
2022-01-25,107.26,1423.8,302.96,214.66,3.897,6543.0,4895.0,142.84,279.45,198.34,1590.0,5415.0,12109.0,548.4,239.59,36.545,479.4,4952.0,212.675,3409.2,3253.28,5810.93,125.79
2022-01-26,103.81,1428.0,299.6,217.88,3.8105,6525.5,4768.5,141.22,277.9,202.02,1523.4,5357.0,11900.0,532.75,236.9,36.815,468.0,5089.8,206.45,3364.8,3359.37,5987.32,125.72
2022-01-27,107.0,1467.6,325.25,220.66,3.865,6811.5,4883.5,144.91,278.45,208.56,1611.8,5445.0,11797.5,563.2,254.29,37.05,484.9,5400.0,215.5,3405.2,3446.79,6162.55,125.84
2022-01-28,110.59,1475.6,329.58,220.82,3.862,6775.0,4904.0,144.4,285.55,210.72,1591.4,5480.0,11809.5,566.5,257.82,37.3,503.6,5421.2,216.975,3448.4,3493.27,6220.81,126.18
2022-01-31,113.8,1511.0,334.8,219.16,3.8975,6878.0,5079.0,145.05,287.4,213.34,1637.2,5481.0,12230.0,576.95,269.42,37.405,499.7,5587.0,218.9,3717.6,3534.79,6295.31,126.46
2022-02-01,114.98,1540.0,330.95,219.48,3.836,6976.0,5114.0,145.57,289.6,215.3,1628.4,5512.0,12211.5,574.15,264.7,37.31,491.7,5665.0,213.475,3724.0,3549.26,6327.03,126.43
2022-02-02,117.68,1567.8,331.7,216.7,3.809,7040.0,5200.0,142.9,285.8,219.78,1612.0,5417.0,12320.0,575.7,261.0,37.05,491.5,5554.0,212.0,3675.0,3545.07,6319.24,126.57
2022-02-03,115.23,1558.4,323.75,213.92,3.753,6865.5,5187.0,137.69,284.6,216.18,1614.8,5331.0,12210.0,569.0,250.79,36.445,487.9,5235.0,206.225,3517.0,3472.04,6189.75,126.67
2022-02-04,116.34,1560.6,324.6,214.0,3.825,7010.0,5285.0,141.09,283.25,216.76,1628.4,5268.0,12118.5,572.0,256.53,37.075,490.8,5184.5,206.25,3502.4,3471.19,6189.45,126.68
2022-02-07,115.98,1559.0,321.25,215.8,3.802,6988.0,5210.0,141.59,284.45,220.54,1602.0,5445.0,12076.0,569.8,257.61,37.185,492.0,5005.0,205.5,3468.0,3469.05,6189.04,126.77
2022-02-08,118.78,1627.0,331.7,223.72,3.8525,6957.5,5182.0,142.05,289.75,226.76,1628.2,5567.0,12050.0,570.05,269.8,37.355,499.1,5067.5,211.025,3624.2,3549.02,6333.25,126.71
2022-02-09,122.32,1675.2,335.08,226.74,3.935,6973.5,5254.0,142.19,289.9,232.5,1659.0,5836.0,12216.5,579.0,279.09,37.445,506.5,5698.0,213.7,3763.0,3631.8,6488.89,126.75
2022-02-10,122.8,1649.0,328.93,224.54,3.7925,6984.5,5227.5,140.06,293.45,226.7,1632.0,5859.0,12302.0,569.4,275.2,37.805,498.5,5846.5,209.5,3805.0,3651.82,6518.9,126.7
2022-02-11,117.88,1596.2,317.75,217.26,3.635,6701.5,4971.5,135.7,284.3,220.96,1566.8,5747.0,12284.5,546.15,260.83,37.36,478.7,5326.0,202.5,3437.8,3541.63,6324.28,126.57
2022-02-14,115.52,1611.2,312.43,219.36,3.6315,6653.0,4956.5,136.41,279.75,225.76,1565.8,5950.0,12799.0,553.15,256.7,37.41,482.1,5248.0,201.425,3423.6,3492.75,6207.95,126.09
2022-02-15,115.79,1651.0,333.6,223.24,3.7905,6979.0,5239.0,137.5,287.3,233.04,1620.0,6114.0,12590.5,565.95,274.0,37.87,498.5,5519.5,209.425,3953.2,3600.81,6419.99,126.11
2022-02-16,115.6,1669.0,336.5,223.04,3.83,6970.0,5395.0,141.89,287.4,235.7,1621.4,6170.0,12910.5,571.55,277.78,37.825,503.9,5488.5,214.625,4044.8,3643.94,6502.23,126.37
2022-02-17,109.77,1612.8,323.51,217.74,3.6695,6733.0,5224.5,137.49,283.45,227.52,1542.8,5953.0,13340.5,549.5,260.58,37.255,491.0,5147.0,205.925,3772.6,3506.79,6260.91,126.31
2022-02-18,103.44,1636.0,309.48,214.5,3.49,6456.5,5041.5,133.16,272.85,226.9,1492.8,5850.0,12894.0,519.5,250.28,36.5,472.4,4821.5,196.45,3475.4,3401.52,6050.9,126.05
2022-02-21,90.3,1494.2,257.3,192.52,2.952,5810.0,4240.0,118.78,239.75,200.98,1281.8,5536.0,12320.0,438.7,201.0,32.58,396.0,4475.0,160.60000000000002,3065.8,3035.09,5415.32,125.04
2022-02-22,99.3,1604.8,283.51,211.5,3.2735,6020.0,4600.0,115.79,260.85,220.04,1354.0,5680.0,13014.0,431.3,208.53,35.005,441.6,4488.5,171.07500000000002,3154.8,3080.11,5500.66,122.4
2022-02-24,77.01,1250.0,210.0,182.0,2.043,4650.0,3312.0,92.54,206.65,180.68,1001.4,5175.0,9810.0,274.7,132.18,28.005,309.8,3039.5,100.5,1990.0,2022.8,3670.01,116.46
2022-02-25,79.6,1315.0,228.0,190.52,2.579,4915.0,3202.0,95.51,217.5,177.5,1134.0,5015.0,10633.0,307.95,131.12,29.985,353.0,3054.5,100.55,1931.2,2427.5,4405.32,117.72
2022-03-24,89.39,1280.0,258.51,209.9,2.4,5525.0,3457.5,100.75,205.6,183.0,1343.6,6350.0,12300.0,360.2,136.24,35.3,424.0,3022.25,95.0,2087.0,2578.51,4597.96,116.29666666666667
2022-03-25,89.98,1160.4,227.0,210.7,2.2325,5206.0,3338.0,96.57,190.6,173.0,1400.0,6951.0,12200.0,365.1,131.5,35.82,427.0,3022.25,87.50000000000001,2087.0,2484.13,4429.66,114.87333333333333
2022-03-28,86.5,1053.8,218.6,208.5,2.082,5118.0,3337.5,93.5,184.8,163.5,1379.0,8345.0,11985.0,357.95,125.0,35.005,399.8,3022.25,84.25,2087.0,2430.7,4334.38,113.45
2022-03-29,84.4,1013.8,208.0,200.28,1.989,4922.0,3405.5,88.42,174.7,158.02,1470.0,8908.0,10982.5,370.0,128.77,36.4,391.0,2990.0,82.5,2020.0,2408.49,4294.78,113.04
2022-03-30,87.9,1058.0,216.0,204.62,2.497,5140.0,3855.0,92.0,233.0,167.0,1444.0,7950.0,12074.0,387.0,134.6,36.65,395.3,2980.0,85.775,2154.0,2513.03,4481.19,115.15
2022-03-31,95.7,1100.0,242.48,209.74,2.7255,5680.0,4155.0,99.5,238.65,171.9,1450.0,8045.0,12727.0,437.5,143.69,36.75,411.8,3318.5,99.0,2259.0,2699.57,4820.85,116.72
2022-04-01,94.02,1192.6,251.4,215.0,2.88,5601.0,4220.0,111.45,235.0,173.2,1390.0,7400.0,12500.0,450.0,154.5,36.5,407.2,3499.5,112.5,2325.0,2772.83,4920.94,118.05
2022-04-04,94.7,1185.0,252.9,217.5,2.8625,5557.0,4273.5,111.07,231.0,171.9,1389.2,7129.0,12950.5,443.9,166.0,36.195,407.0,3664.0,125.5,2285.0,2785.68,4970.96,118.31
2022-04-05,92.76,1093.0,243.5,209.86,2.705,5314.0,4098.0,103.65,218.0,162.5,1298.0,6881.0,13512.0,419.0,154.1,35.3,395.0,3601.0,115.4,2158.4,2672.45,4748.24,118.03
2022-04-06,93.5,1061.8,239.7,211.5,2.6385,5266.0,4120.0,102.05,215.0,160.5,1264.0,7380.0,13450.0,405.0,141.6,35.11,393.0,3500.0,109.75,2070.8,2617.42,4656.66,117.5
2022-04-07,92.8,1066.0,245.0,210.5,2.675,5280.0,4247.0,103.18,216.5,160.52,1263.0,7286.0,13975.0,408.5,147.5,34.575,391.0,3470.0,114.05,2130.0,2635.49,4699.39,117.25
2022-04-08,82.53,1067.8,241.07,211.12,2.6955,5226.5,4335.0,102.29,215.2,161.14,1200.6,6960.0,13636.0,403.05,143.72,34.1,386.0,3274.5,111.8,2115.0,2594.4,4623.3,118.52
2022-04-11,79.55,1018.0,234.55,210.06,2.68,5190.0,4310.0,100.77,211.75,157.2,1141.6,6927.0,14375.5,414.0,138.69,34.4,382.8,3269.0,107.5,2097.0,2558.6,4559.89,119.32
2022-04-12,78.46,1035.6,236.3,209.9,2.687,5145.0,4297.5,99.5,210.9,155.44,1116.2,6904.0,14392.5,412.1,135.38,33.955,383.6,3217.0,105.55,2074.0,2540.99,4531.06,119.37
2022-04-13,79.95,1013.4,234.87,207.94,2.6725,5106.0,4256.5,99.32,210.5,155.0,1101.4,7289.0,14051.0,406.05,135.5,34.28,385.0,3172.0,105.675,2088.0,2526.38,4508.65,119.6
2022-04-14,77.31,975.6,222.11,200.04,2.4955,4879.5,4017.0,93.5,205.8,150.2,1013.0,6760.0,13365.0,391.0,129.05,33.88,367.0,3010.0,99.675,1945.2,2406.68,4288.09,119.98
2022-04-15,78.99,971.0,224.0,202.4,2.55,4893.0,4070.5,93.65,207.35,155.22,1056.0,6820.0,13900.0,390.5,130.88,33.545,361.0,2993.0,100.625,1979.6,2420.4,4324.22,120.38
2022-04-18,76.01,973.6,216.99,198.86,2.45,4549.0,4000.0,90.85,203.8,148.0,1047.8,6975.0,13700.0,384.85,123.85,32.93,352.9,2722.0,95.125,1880.2,2343.71,4177.36,120.77
2022-04-19,76.71,1003.4,220.72,196.76,2.4145,4485.0,4038.0,89.1,201.8,149.16,1011.0,6949.0,13650.0,385.0,120.3,32.06,340.7,2540.0,93.475,1857.6,2317.23,4132.48,121.13
2022-04-20,79.0,1045.0,218.92,205.9,2.48,4310.0,4300.0,92.49,196.95,156.5,1001.2,7093.0,13848.0,391.0,121.5,32.61,355.0,2590.0,96.475,1789.8,2312.17,4156.14,121.44
2022-04-21,79.99,1045.0,210.29,204.54,2.4345,3974.0,4197.5,90.52,192.4,155.0,998.8,7103.0,13642.0,388.0,118.65,32.805,350.0,2485.0,94.9,1646.0,2262.41,4049.72,122.3
2022-04-22,80.11,1061.8,208.0,197.0,2.43,3828.0,4170.0,90.05,188.05,155.86,970.2,7000.0,13400.0,397.35,116.97,32.575,359.7,2270.0,94.05,1692.0,2232.38,3980.5,122.91
2022-04-25,79.64,1055.0,206.35,199.0,2.375,3931.0,4299.5,88.0,185.0,152.78,967.2,6859.0,12789.0,388.5,111.9,32.0,355.0,1908.0,90.775,1520.8,2187.7,3898.46,122.69
2022-04-26,82.28,1069.8,225.85,209.94,2.46,4292.0,4460.0,90.8,196.35,157.98,1049.0,7000.0,13005.0,391.0,122.36,32.41,375.0,2073.0,95.625,1600.8,2315.39,4134.27,122.96
2022-04-27,82.55,1080.0,237.15,212.72,2.51,4550.0,4720.0,93.25,207.6,158.16,1092.0,7038.0,13130.0,397.95,131.11,33.7,373.3,2520.0,99.5,1748.6,2427.1,4322.97,123.87
2022-04-28,79.18,1059.8,237.53,210.0,2.612,4381.0,4566.5,92.48,205.0,157.24,1065.0,7110.0,13262.0,400.0,123.85,33.12,362.2,2700.0,95.575,1721.0,2380.07,4250.54,124.37
2022-04-29,80.33,1095.0,240.4,215.5,2.6995,4699.5,4592.5,94.79,209.05,158.6,1076.0,7107.0,13630.0,409.0,128.8,33.275,386.2,2608.0,100.475,1766.6,2446.71,4360.22,124.55
2022-05-04,77.3,1081.0,234.16,213.52,2.7005,4552.0,4651.0,90.89,208.7,155.0,1007.0,7043.0,13498.0,396.2,123.2,32.27,369.4,2402.0,97.95,1699.0,2379.81,4240.37,124.27
2022-05-05,77.52,1102.0,238.6,215.44,2.79,4675.0,4741.0,91.21,214.1,157.94,1009.2,7168.0,13615.0,397.0,124.8,32.085,370.3,2453.0,98.975,1734.4,2402.29,4296.9,124.18
